project,_id,key,issuetype_name,priority_name,status_name,age_days,watch_count,votes_count,has_assignee,components_count,comment_count,status_changes_count
SPARK,13571604,SPARK-47349,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13571606,SPARK-47350,Sub-task,Major,Resolved,44,1,0,1,1,2,1
SPARK,13571607,SPARK-47351,Sub-task,Major,Resolved,45,1,0,1,1,2,1
SPARK,13571608,SPARK-47352,Sub-task,Major,Resolved,41,1,0,1,1,1,1
SPARK,13571610,SPARK-47353,Sub-task,Major,Resolved,105,3,0,1,1,6,1
SPARK,13571611,SPARK-47354,Sub-task,Major,Resolved,57,1,0,1,1,2,1
SPARK,13571612,SPARK-47355,Sub-task,Major,Resolved,55,1,0,0,1,1,1
SPARK,13571615,SPARK-47356,Sub-task,Major,Resolved,35,2,0,1,1,2,1
SPARK,13571616,SPARK-47357,Sub-task,Major,Resolved,34,1,0,1,1,0,1
SPARK,13571617,SPARK-47358,Sub-task,Major,Resolved,13,2,0,1,1,2,1
SPARK,13571619,SPARK-47359,Sub-task,Major,Resolved,146,2,0,1,1,2,1
SPARK,13571620,SPARK-47360,Sub-task,Major,Resolved,36,2,0,1,1,2,1
SPARK,13571633,SPARK-47361,Improvement,Major,Resolved,78,3,0,1,1,2,1
SPARK,13571641,SPARK-47362,Improvement,Major,Open,0,1,0,0,1,0,0
SPARK,13571644,SPARK-47363,Task,Major,Resolved,15,1,0,1,1,1,1
SPARK,13571646,SPARK-47364,Sub-task,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13571663,SPARK-47365,Sub-task,Major,Resolved,57,1,0,1,4,2,1
SPARK,13571668,SPARK-47366,Sub-task,Major,Resolved,30,1,0,1,1,1,1
SPARK,13571671,SPARK-47367,Sub-task,Major,Resolved,13,1,0,1,1,1,1
SPARK,13571673,SPARK-47368,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13571674,SPARK-47369,Bug,Major,Open,0,4,0,0,1,4,0
SPARK,13571679,SPARK-47370,Sub-task,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13571687,SPARK-47371,Sub-task,Minor,Resolved,36,1,0,1,1,1,1
SPARK,13571693,SPARK-47372,Task,Major,Resolved,13,1,0,1,1,1,1
SPARK,13571699,SPARK-47373,Improvement,Major,Resolved,0,1,0,1,1,1,1
SPARK,13571708,SPARK-47374,Bug,Minor,Resolved,0,1,0,1,2,1,1
SPARK,13571712,SPARK-47375,Sub-task,Major,Resolved,1,1,0,1,1,1,1
SPARK,13571725,SPARK-47376,Improvement,Major,Open,0,1,0,0,1,0,0
SPARK,13571732,SPARK-47377,Sub-task,Major,Resolved,3,1,0,1,2,1,1
SPARK,13571735,SPARK-47378,Improvement,Minor,Resolved,0,1,0,1,2,1,1
SPARK,13571736,SPARK-47379,Test,Major,Open,102,1,0,0,1,0,0
SPARK,13571741,SPARK-47380,Improvement,Major,Resolved,20,1,0,0,1,0,1
SPARK,13571754,SPARK-47381,Bug,Minor,Open,0,1,0,0,1,0,0
SPARK,13571775,SPARK-47382,Bug,Major,Open,0,1,0,0,1,0,0
SPARK,13571808,SPARK-47383,Improvement,Minor,Resolved,4,1,0,1,1,1,1
SPARK,13571814,SPARK-47384,Sub-task,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13571819,SPARK-47385,Bug,Major,Resolved,0,1,0,1,1,1,1
SPARK,13571827,SPARK-47386,Improvement,Minor,Open,0,1,0,0,2,0,0
SPARK,13571832,SPARK-47387,Improvement,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13571833,SPARK-47388,Improvement,Major,Resolved,0,1,0,1,1,1,1
SPARK,13571839,SPARK-47389,New Feature,Major,Open,0,1,0,0,1,0,0
SPARK,13571842,SPARK-47390,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13571857,SPARK-47391,Test,Major,Resolved,0,1,0,1,1,1,1
SPARK,13571865,SPARK-47392,Bug,Major,Open,0,1,0,0,1,0,0
SPARK,13571866,SPARK-47393,Bug,Major,Open,0,1,0,0,1,0,0
SPARK,13571870,SPARK-47394,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13571878,SPARK-47395,Improvement,Major,Resolved,1,1,0,1,1,1,1
SPARK,13571882,SPARK-47396,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13571910,SPARK-47397,Bug,Minor,Open,18,5,0,0,2,2,0
SPARK,13571912,SPARK-47398,Bug,Major,Resolved,7,3,0,1,1,1,1
SPARK,13571913,SPARK-47399,Improvement,Major,Resolved,0,1,0,1,1,1,1
SPARK,13571920,SPARK-47400,Sub-task,Major,Resolved,0,1,0,1,1,1,2
SPARK,13571922,SPARK-47401,Sub-task,Major,Resolved,174,1,0,1,2,1,2
SPARK,13571927,SPARK-47402,Sub-task,Major,Resolved,0,1,0,1,1,1,2
SPARK,13571953,SPARK-47403,Task,Major,Open,0,1,0,0,1,0,0
SPARK,13571954,SPARK-47404,Bug,Major,Open,109,1,0,0,1,0,0
SPARK,13571974,SPARK-47405,Improvement,Major,Open,1,2,0,0,1,0,0
SPARK,13571990,SPARK-47406,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13571995,SPARK-47407,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13572031,SPARK-47408,Sub-task,Major,Resolved,42,2,0,1,1,1,1
SPARK,13572032,SPARK-47409,Sub-task,Major,Resolved,55,2,0,1,1,2,1
SPARK,13572033,SPARK-47410,Sub-task,Major,Resolved,146,2,0,1,1,1,1
SPARK,13572034,SPARK-47411,Sub-task,Major,Resolved,38,2,0,1,1,2,1
SPARK,13572035,SPARK-47412,Sub-task,Major,Resolved,38,2,0,1,1,5,1
SPARK,13572036,SPARK-47413,Sub-task,Major,Resolved,37,2,0,1,1,16,1
SPARK,13572037,SPARK-47414,Sub-task,Major,Resolved,40,2,0,1,1,1,1
SPARK,13572038,SPARK-47415,Sub-task,Major,Resolved,88,3,0,1,1,5,1
SPARK,13572039,SPARK-47416,Sub-task,Major,Resolved,33,2,0,1,1,1,1
SPARK,13572040,SPARK-47417,Sub-task,Major,Resolved,32,2,0,1,1,2,1
SPARK,13572041,SPARK-47418,Sub-task,Major,Resolved,39,3,0,1,1,2,1
SPARK,13572044,SPARK-47419,Improvement,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13572048,SPARK-47420,Sub-task,Major,Resolved,31,2,0,0,1,1,1
SPARK,13572051,SPARK-47421,Sub-task,Major,Resolved,54,1,0,1,1,2,1
SPARK,13572071,SPARK-47422,Task,Major,Resolved,3,1,0,1,1,1,1
SPARK,13572073,SPARK-47423,Bug,Major,Resolved,0,1,0,1,1,1,1
SPARK,13572093,SPARK-47424,New Feature,Major,Open,181,1,0,0,1,0,0
SPARK,13572101,SPARK-47425,Bug,Major,Resolved,0,1,0,0,1,1,1
SPARK,13572103,SPARK-47426,Sub-task,Minor,Resolved,1,1,0,1,1,1,1
SPARK,13572105,SPARK-47427,Improvement,Major,Open,2,1,0,0,1,0,0
SPARK,13572106,SPARK-47428,Bug,Major,Resolved,0,1,0,1,1,1,1
SPARK,13572127,SPARK-47429,Sub-task,Minor,Open,161,3,0,0,1,4,0
SPARK,13572141,SPARK-47430,New Feature,Major,Resolved,147,2,0,1,1,1,1
SPARK,13572168,SPARK-47431,New Feature,Major,Resolved,14,1,0,1,1,1,1
SPARK,13572171,SPARK-47432,Task,Major,Resolved,2,1,0,1,4,2,1
SPARK,13572172,SPARK-47433,Task,Major,Resolved,0,1,0,1,3,0,1
SPARK,13572173,SPARK-47434,Bug,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13572183,SPARK-47435,Sub-task,Major,Resolved,1,1,0,1,1,0,1
SPARK,13572186,SPARK-47436,Sub-task,Minor,Resolved,3,1,0,1,1,1,1
SPARK,13572201,SPARK-47437,Bug,Major,Resolved,0,1,0,1,2,1,1
SPARK,13572205,SPARK-47438,Sub-task,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13572217,SPARK-47439,Sub-task,Major,Resolved,0,1,0,1,2,1,1
SPARK,13572238,SPARK-47440,Sub-task,Major,Resolved,39,1,0,1,1,2,1
SPARK,13572243,SPARK-47441,Bug,Major,Resolved,53,1,0,1,1,1,1
SPARK,13572253,SPARK-47442,Test,Major,Resolved,0,1,0,1,2,0,1
SPARK,13572254,SPARK-47443,Bug,Major,Resolved,2,1,0,1,1,1,1
SPARK,13572262,SPARK-47444,Bug,Major,Open,1,2,0,0,1,0,0
SPARK,13572275,SPARK-47445,Improvement,Minor,Open,106,1,0,0,4,0,0
SPARK,13572284,SPARK-47446,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13572287,SPARK-47447,Sub-task,Major,Resolved,1,1,0,1,1,1,1
SPARK,13572292,SPARK-47448,Sub-task,Major,Resolved,0,1,0,1,1,1,2
SPARK,13572296,SPARK-47449,Task,Major,Resolved,1,1,0,1,1,1,1
SPARK,13572303,SPARK-47450,Sub-task,Minor,Resolved,7,2,0,1,2,3,3
SPARK,13572308,SPARK-47451,Sub-task,Major,Resolved,6,1,0,1,1,1,1
SPARK,13572310,SPARK-47452,Sub-task,Major,Resolved,15,1,0,1,1,1,2
SPARK,13572315,SPARK-47453,Sub-task,Minor,Resolved,6,1,0,1,3,1,1
SPARK,13572316,SPARK-47454,Sub-task,Major,Resolved,15,1,0,1,2,1,1
SPARK,13572318,SPARK-47455,Bug,Minor,Resolved,1,1,0,1,1,1,1
SPARK,13572321,SPARK-47456,Sub-task,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13572328,SPARK-47457,Sub-task,Major,Resolved,2,1,0,1,1,1,2
SPARK,13572345,SPARK-47458,Bug,Major,Resolved,12,1,0,1,1,0,1
SPARK,13572346,SPARK-47459,Improvement,Major,Open,0,1,0,0,1,0,0
SPARK,13572356,SPARK-47460,Improvement,Minor,Open,4,1,0,0,1,0,0
SPARK,13572372,SPARK-47461,Improvement,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13572386,SPARK-47462,Sub-task,Major,Resolved,3,1,0,1,1,1,1
SPARK,13572393,SPARK-47463,Bug,Major,Resolved,30,1,0,1,1,3,1
SPARK,13572399,SPARK-47464,Improvement,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13572442,SPARK-47465,Improvement,Major,Resolved,50,1,0,0,1,2,1
SPARK,13572444,SPARK-47466,Improvement,Major,Open,74,1,0,0,4,1,0
SPARK,13572453,SPARK-47467,Bug,Minor,Open,0,2,0,0,1,1,0
SPARK,13572473,SPARK-47468,Sub-task,Major,Resolved,0,1,0,1,1,1,2
SPARK,13572481,SPARK-47469,Task,Major,Resolved,6,1,0,1,1,1,1
SPARK,13572487,SPARK-47470,Sub-task,Major,Resolved,0,1,0,1,2,1,2
SPARK,13572488,SPARK-47471,Sub-task,Major,Open,155,1,0,0,1,0,0
SPARK,13572491,SPARK-47472,Test,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13572498,SPARK-47473,Sub-task,Critical,Resolved,0,1,0,1,1,1,1
SPARK,13572500,SPARK-47474,Improvement,Major,Open,1,1,0,0,1,0,0
SPARK,13572506,SPARK-47475,Improvement,Major,Resolved,8,1,0,1,3,1,1
SPARK,13572507,SPARK-47476,Sub-task,Major,Resolved,37,2,0,1,1,2,1
SPARK,13572508,SPARK-47477,Task,Major,Open,13,2,0,0,1,1,0
SPARK,13572510,SPARK-47478,Sub-task,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13572511,SPARK-47479,Improvement,Minor,Resolved,1,1,0,1,1,1,1
SPARK,13572516,SPARK-47480,Test,Major,Resolved,0,1,0,1,2,1,1
SPARK,13572525,SPARK-47481,Task,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13572526,SPARK-47482,Improvement,Major,Open,57,1,0,0,1,0,0
SPARK,13572527,SPARK-47483,Task,Major,Resolved,1,1,0,1,1,1,1
SPARK,13572529,SPARK-47484,Improvement,Major,Open,47,1,0,0,1,0,0
SPARK,13572530,SPARK-47485,Improvement,Major,Resolved,7,2,0,1,3,2,1
SPARK,13572669,SPARK-47486,Improvement,Major,Resolved,0,1,0,1,1,1,1
SPARK,13572675,SPARK-47487,Improvement,Major,Resolved,1,1,0,1,1,1,1
SPARK,13572688,SPARK-47488,Improvement,Major,Open,139,1,0,0,1,0,0
SPARK,13572719,SPARK-47489,Bug,Major,Open,6,1,0,0,3,2,0
SPARK,13572721,SPARK-47490,Improvement,Major,Resolved,0,1,0,1,1,2,1
SPARK,13572722,SPARK-47491,Sub-task,Major,Resolved,8,1,0,1,2,1,2
SPARK,13572732,SPARK-47492,Improvement,Major,Resolved,8,1,0,1,1,1,1
SPARK,13572739,SPARK-47493,Sub-task,Major,Open,0,1,0,1,1,0,0
SPARK,13572743,SPARK-47494,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13572749,SPARK-47495,Bug,Minor,Resolved,5,1,0,1,3,2,1
SPARK,13572765,SPARK-47496,Sub-task,Major,Resolved,70,1,0,1,1,1,1
SPARK,13572768,SPARK-47497,Improvement,Minor,Resolved,4,1,0,1,1,2,1
SPARK,13572781,SPARK-47498,Improvement,Trivial,Resolved,5,1,0,1,1,1,1
SPARK,13572794,SPARK-47499,Sub-task,Major,Resolved,34,1,0,1,3,2,1
SPARK,13572799,SPARK-47500,Improvement,Major,Resolved,81,1,0,1,2,1,1
SPARK,13572800,SPARK-47501,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13572814,SPARK-47502,Improvement,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13572818,SPARK-47503,Bug,Major,Resolved,4,1,0,1,1,2,1
SPARK,13572829,SPARK-47504,Sub-task,Major,Resolved,18,1,0,1,1,1,1
SPARK,13572831,SPARK-47505,Improvement,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13572834,SPARK-47506,Improvement,Major,Resolved,3,1,0,1,2,1,1
SPARK,13572853,SPARK-47507,Bug,Major,Resolved,0,1,0,1,1,1,1
SPARK,13572856,SPARK-47508,Dependency upgrade,Major,Resolved,0,1,0,0,1,0,1
SPARK,13572858,SPARK-47509,Bug,Major,Resolved,4,1,0,1,1,1,1
SPARK,13572860,SPARK-47510,Bug,Major,Resolved,2,1,0,1,1,1,1
SPARK,13572863,SPARK-47511,Improvement,Major,Resolved,14,1,0,1,1,1,1
SPARK,13572869,SPARK-47512,Task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13572884,SPARK-47513,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13572887,SPARK-47514,Improvement,Minor,Resolved,0,1,0,1,2,1,1
SPARK,13572888,SPARK-47515,Sub-task,Major,Resolved,61,1,0,1,1,1,1
SPARK,13572889,SPARK-47516,Improvement,Minor,Resolved,36,1,0,1,1,1,1
SPARK,13572903,SPARK-47517,Improvement,Trivial,Resolved,0,1,0,1,2,1,1
SPARK,13572908,SPARK-47518,Improvement,Major,Open,106,1,0,0,1,0,0
SPARK,13572913,SPARK-47519,New Feature,Major,Open,0,1,0,0,1,1,0
SPARK,13572918,SPARK-47520,Bug,Major,Open,1,1,0,0,1,0,0
SPARK,13572928,SPARK-47521,Bug,Major,Resolved,0,1,0,1,1,2,1
SPARK,13572933,SPARK-47522,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13572960,SPARK-47523,Improvement,Major,Resolved,0,1,0,1,1,1,1
SPARK,13573008,SPARK-47524,Task,Major,Open,0,1,0,0,1,0,0
SPARK,13573010,SPARK-47525,Improvement,Major,Resolved,6,1,0,1,1,1,1
SPARK,13573040,SPARK-47526,Sub-task,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13573074,SPARK-47527,Bug,Major,Resolved,1,1,0,0,1,0,1
SPARK,13573087,SPARK-47528,Improvement,Major,Resolved,0,1,0,1,1,1,1
SPARK,13573090,SPARK-47529,Sub-task,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13573093,SPARK-47530,Sub-task,Major,Resolved,0,1,0,1,2,1,2
SPARK,13573094,SPARK-47531,Sub-task,Minor,Resolved,32,1,0,1,1,1,1
SPARK,13573129,SPARK-47532,Bug,Major,Open,4,4,0,1,1,1,0
SPARK,13573137,SPARK-47533,Improvement,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13573139,SPARK-47534,Sub-task,Major,Resolved,0,1,0,1,1,1,2
SPARK,13573141,SPARK-47535,Sub-task,Minor,Resolved,191,1,0,1,1,1,2
SPARK,13573142,SPARK-47536,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13573146,SPARK-47537,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13573147,SPARK-47538,Sub-task,Major,Resolved,0,1,0,1,1,1,2
SPARK,13573152,SPARK-47539,Improvement,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13573154,SPARK-47540,Umbrella,Critical,Resolved,23,1,0,1,2,0,1
SPARK,13573160,SPARK-47541,Task,Major,Resolved,17,1,0,1,1,1,1
SPARK,13573164,SPARK-47542,Bug,Minor,Open,0,1,0,0,1,0,0
SPARK,13573202,SPARK-47543,Bug,Major,Resolved,10,1,0,1,2,1,1
SPARK,13573205,SPARK-47544,Bug,Major,Resolved,1,1,0,1,1,1,1
SPARK,13573211,SPARK-47545,Sub-task,Major,Resolved,143,1,0,1,1,0,1
SPARK,13573212,SPARK-47546,Sub-task,Major,Resolved,3,1,0,1,1,1,1
SPARK,13573216,SPARK-47547,Bug,Minor,Open,176,2,1,0,1,1,0
SPARK,13573226,SPARK-47548,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13573236,SPARK-47549,Sub-task,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13573251,SPARK-47550,Sub-task,Major,Resolved,163,1,0,1,1,1,1
SPARK,13573252,SPARK-47551,Sub-task,Major,Resolved,7,1,0,1,1,1,1
SPARK,13573258,SPARK-47552,Sub-task,Major,Resolved,72,1,0,1,1,1,1
SPARK,13573265,SPARK-47553,Task,Major,Resolved,8,1,0,1,1,1,1
SPARK,13573269,SPARK-47554,Sub-task,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13573272,SPARK-47555,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13573273,SPARK-47556,Bug,Major,Closed,21,1,0,0,2,2,4
SPARK,13573276,SPARK-47557,Sub-task,Major,Resolved,0,1,0,1,2,1,1
SPARK,13573278,SPARK-47558,Task,Major,Resolved,12,1,0,1,1,2,1
SPARK,13573289,SPARK-47559,Improvement,Minor,Resolved,2,1,0,1,1,1,1
SPARK,13573291,SPARK-47560,Improvement,Major,Resolved,0,1,0,1,2,1,1
SPARK,13573292,SPARK-47561,Bug,Major,Resolved,0,1,0,1,1,1,1
SPARK,13573301,SPARK-47562,Improvement,Major,Resolved,0,1,0,1,2,1,1
SPARK,13573319,SPARK-47563,Improvement,Major,Resolved,1,1,0,1,1,1,1
SPARK,13573336,SPARK-47564,Improvement,Major,Resolved,0,1,0,1,1,1,1
SPARK,13573340,SPARK-47565,Improvement,Major,Resolved,8,2,0,1,1,2,1
SPARK,13573350,SPARK-47566,Sub-task,Major,Resolved,34,1,0,1,1,2,1
SPARK,13573351,SPARK-47567,Sub-task,Major,Resolved,33,1,0,1,1,2,1
SPARK,13573355,SPARK-47568,Bug,Major,Resolved,9,1,0,1,1,1,1
SPARK,13573368,SPARK-47569,Sub-task,Major,Resolved,5,1,0,1,1,1,1
SPARK,13573378,SPARK-47570,Task,Major,Resolved,1,1,0,1,1,1,1
SPARK,13573381,SPARK-47571,Bug,Major,Open,0,1,0,0,1,0,0
SPARK,13573383,SPARK-47572,Bug,Major,Resolved,2,1,0,1,1,1,1
SPARK,13573384,SPARK-47573,New Feature,Major,Open,174,1,0,0,1,0,0
SPARK,13573386,SPARK-47574,Sub-task,Major,Resolved,9,1,0,1,1,1,1
SPARK,13573394,SPARK-47575,Sub-task,Major,Resolved,7,1,0,1,1,1,1
SPARK,13573395,SPARK-47576,Sub-task,Major,Resolved,7,1,0,1,1,1,1
SPARK,13573396,SPARK-47577,Sub-task,Major,Resolved,82,1,0,1,1,3,1
SPARK,13573397,SPARK-47578,Sub-task,Major,Resolved,65,2,0,1,1,7,1
SPARK,13573398,SPARK-47579,Sub-task,Major,Resolved,82,3,0,1,1,8,1
SPARK,13573399,SPARK-47580,Sub-task,Major,Resolved,29,2,0,1,1,2,1
SPARK,13573400,SPARK-47581,Sub-task,Major,Resolved,14,1,0,1,1,1,1
SPARK,13573401,SPARK-47582,Sub-task,Major,Resolved,10,2,0,1,1,2,1
SPARK,13573402,SPARK-47583,Sub-task,Major,Resolved,29,2,0,1,1,3,1
SPARK,13573403,SPARK-47584,Sub-task,Major,Resolved,21,2,0,1,1,2,1
SPARK,13573404,SPARK-47585,Sub-task,Major,Resolved,34,3,0,1,1,3,1
SPARK,13573405,SPARK-47586,Sub-task,Major,Resolved,14,2,0,1,1,2,1
SPARK,13573406,SPARK-47587,Sub-task,Major,Resolved,15,2,0,1,1,2,1
SPARK,13573407,SPARK-47588,Sub-task,Major,Resolved,22,1,0,1,1,2,1
SPARK,13573408,SPARK-47589,Sub-task,Major,Resolved,13,1,0,1,1,2,1
SPARK,13573409,SPARK-47590,Sub-task,Major,Resolved,21,2,0,1,1,2,1
SPARK,13573410,SPARK-47591,Sub-task,Major,Resolved,22,2,0,1,1,2,1
SPARK,13573411,SPARK-47592,Sub-task,Major,Resolved,10,2,0,1,1,2,1
SPARK,13573412,SPARK-47593,Sub-task,Major,Resolved,14,2,0,1,1,2,1
SPARK,13573413,SPARK-47594,Sub-task,Major,Resolved,40,2,0,1,1,2,1
SPARK,13573414,SPARK-47595,Sub-task,Major,Resolved,15,2,0,1,1,2,1
SPARK,13573415,SPARK-47596,Sub-task,Major,Resolved,26,2,0,1,1,2,1
SPARK,13573416,SPARK-47597,Sub-task,Major,Resolved,80,2,0,1,1,3,1
SPARK,13573417,SPARK-47598,Sub-task,Major,Resolved,8,2,0,1,1,2,1
SPARK,13573418,SPARK-47599,Sub-task,Major,Resolved,49,3,0,1,1,5,1
SPARK,13573419,SPARK-47600,Sub-task,Major,Resolved,27,2,0,1,1,2,1
SPARK,13573420,SPARK-47601,Sub-task,Major,Resolved,15,2,0,1,1,2,1
SPARK,13573421,SPARK-47602,Sub-task,Major,Resolved,112,2,0,1,1,2,1
SPARK,13573422,SPARK-47603,Sub-task,Major,Resolved,20,2,0,1,1,2,1
SPARK,13573423,SPARK-47604,Sub-task,Major,Resolved,27,2,0,1,1,2,1
SPARK,13573425,SPARK-47605,Sub-task,Major,Open,7,1,0,0,1,0,0
SPARK,13573426,SPARK-47606,Sub-task,Major,Resolved,37,1,0,0,1,1,1
SPARK,13573427,SPARK-47607,Sub-task,Major,Resolved,50,1,0,1,1,1,1
SPARK,13573428,SPARK-47608,Sub-task,Major,Resolved,41,2,0,0,1,1,1
SPARK,13573439,SPARK-47609,Bug,Major,Open,170,1,0,0,1,0,0
SPARK,13573451,SPARK-47610,Improvement,Major,Resolved,8,1,0,1,2,1,1
SPARK,13573462,SPARK-47611,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13573465,SPARK-47612,Sub-task,Major,Open,0,1,0,0,1,0,0
SPARK,13573479,SPARK-47613,Bug,Major,Open,0,1,0,0,1,0,0
SPARK,13573481,SPARK-47614,Improvement,Minor,Resolved,1,1,0,1,2,1,1
SPARK,13573499,SPARK-47615,Bug,Major,Open,0,1,0,0,1,0,0
SPARK,13573500,SPARK-47616,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13573551,SPARK-47617,Task,Major,Resolved,14,1,0,1,1,1,1
SPARK,13573587,SPARK-47618,Improvement,Major,Open,162,2,0,0,1,1,2
SPARK,13573608,SPARK-47619,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13573610,SPARK-47620,Improvement,Minor,Resolved,0,1,0,1,2,1,1
SPARK,13573618,SPARK-47621,Sub-task,Major,Resolved,0,1,0,1,2,1,1
SPARK,13573621,SPARK-47622,Bug,Major,Open,0,1,0,0,2,1,0
SPARK,13573629,SPARK-47623,Sub-task,Major,Resolved,28,1,0,1,2,1,1
SPARK,13573646,SPARK-47624,Improvement,Major,Open,0,1,0,0,1,0,0
SPARK,13573647,SPARK-47625,Sub-task,Major,Open,148,1,0,0,1,0,0
SPARK,13573648,SPARK-47626,Sub-task,Major,Resolved,188,1,0,0,1,0,1
SPARK,13573655,SPARK-47627,Sub-task,Major,Resolved,140,1,0,1,1,1,1
SPARK,13573661,SPARK-47628,Sub-task,Major,Resolved,5,1,0,1,1,1,1
SPARK,13573698,SPARK-47629,Improvement,Major,Resolved,0,1,0,1,1,1,1
SPARK,13573722,SPARK-47630,Sub-task,Major,Resolved,0,1,0,1,1,1,2
SPARK,13573755,SPARK-47631,Task,Trivial,Resolved,0,1,0,1,1,1,1
SPARK,13573758,SPARK-47632,Sub-task,Major,Resolved,0,1,0,1,1,1,2
SPARK,13573760,SPARK-47633,Bug,Major,Resolved,26,1,0,1,1,1,1
SPARK,13573764,SPARK-47634,Task,Major,Resolved,4,1,0,1,1,1,1
SPARK,13573772,SPARK-47635,Sub-task,Major,Resolved,173,1,0,1,1,1,2
SPARK,13573773,SPARK-47636,Bug,Major,Resolved,173,1,0,1,1,1,2
SPARK,13573774,SPARK-47637,Improvement,Major,Resolved,0,1,0,1,1,1,1
SPARK,13573786,SPARK-47638,Improvement,Major,Resolved,0,1,0,1,2,1,1
SPARK,13573787,SPARK-47639,Improvement,Major,Open,114,1,0,0,1,0,0
SPARK,13573788,SPARK-47640,Improvement,Major,Resolved,0,1,0,0,1,0,1
SPARK,13573790,SPARK-47641,Improvement,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13573793,SPARK-47642,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13573794,SPARK-47643,Improvement,Major,Resolved,24,1,0,1,1,1,1
SPARK,13573795,SPARK-47644,Sub-task,Major,Resolved,0,1,0,1,2,1,1
SPARK,13573797,SPARK-47645,Sub-task,Major,Resolved,3,1,0,1,4,1,1
SPARK,13573807,SPARK-47646,Bug,Minor,Resolved,6,1,0,1,1,1,1
SPARK,13573810,SPARK-47647,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13573819,SPARK-47648,Improvement,Minor,Resolved,0,1,0,1,1,1,1
SPARK,13573829,SPARK-47649,Bug,Minor,Open,110,1,0,0,1,0,0
SPARK,13573837,SPARK-47650,Bug,Blocker,Open,31,2,0,0,2,1,0
SPARK,13573869,SPARK-47651,Question,Major,Resolved,103,1,0,1,1,1,1
SPARK,13573870,SPARK-47652,Improvement,Major,Open,107,1,0,0,1,0,0
SPARK,13573898,SPARK-47653,Task,Major,Resolved,4,1,0,1,1,1,1
SPARK,13573909,SPARK-47654,Sub-task,Major,Resolved,4,1,0,1,1,1,1
SPARK,13573912,SPARK-47655,Task,Major,Resolved,4,1,0,1,1,1,1
SPARK,13573916,SPARK-47656,Sub-task,Minor,Resolved,11,1,0,1,1,1,1
SPARK,13573917,SPARK-47657,Improvement,Major,Resolved,9,1,0,1,2,1,1
SPARK,13573919,SPARK-47658,Sub-task,Minor,Resolved,1,1,0,1,1,1,1
SPARK,13573994,SPARK-47659,Sub-task,Minor,Resolved,2,1,0,1,1,1,1
SPARK,13574014,SPARK-47660,Bug,Major,Open,0,1,0,0,2,0,0
SPARK,13574015,SPARK-47661,Bug,Major,Open,0,1,0,0,2,0,0
SPARK,13574088,SPARK-47662,Sub-task,Major,Resolved,0,1,0,1,1,1,1
SPARK,13574092,SPARK-47663,Test,Trivial,Resolved,1,1,0,1,1,1,1
SPARK,13574095,SPARK-47664,Improvement,Major,Resolved,1,1,0,1,2,1,1
